file_name,time_t,grip,grip_approx_smooth,grip_approx_predict
dsp3m2_22_m,1718098571.513658,0.4096248511620255,3.2505954221819113,
dsp3m2_22_m,1718098571.521714,0.3988194824936582,3.3174096173912253,
dsp3m2_22_m,1718098571.529771,0.3829166335359527,3.384369925164415,6.245360489713558
dsp3m2_22_m,1718098571.5378282,0.4403792592799104,3.451450812492931,
dsp3m2_22_m,1718098571.545884,0.4043225223007174,3.5186294148167,
dsp3m2_22_m,1718098571.553941,0.38981092,3.5858851622161874,
dsp3m2_22_m,1718098571.5619981,0.425160676,3.653199492102702,
dsp3m2_22_m,1718098571.5700538,0.3929310572541128,3.7205556474991304,
dsp3m2_22_m,1718098571.578111,0.3423244610739299,3.787938580652456,
dsp3m2_22_m,1718098571.586168,0.3594157019143968,3.855334964573729,6.614173793273606
dsp3m2_22_m,1718098571.5942242,0.3765069427548638,3.922733296689002,
dsp3m2_22_m,1718098571.6022809,0.3645655284096696,3.9901240385958867,
dsp3m2_22_m,1718098571.610337,0.319101572,4.057499780541472,
dsp3m2_22_m,1718098571.6183941,0.385200680978066,4.124855386423851,
dsp3m2_22_m,1718098571.626451,0.3578376760385752,4.1921881229900295,
dsp3m2_22_m,1718098571.634507,0.3863182099390587,4.259497691133547,
dsp3m2_22_m,1718098571.642564,0.3575074113693195,4.326786157432894,6.939079121930423
dsp3m2_22_m,1718098571.650621,0.336777091,4.394057797190764,
dsp3m2_22_m,1718098571.658677,0.3575789207599656,4.461318753386123,
dsp3m2_22_m,1718098571.666734,0.319101572,4.52857654390616,
dsp3m2_22_m,1718098571.6747909,0.319101572,4.59583938462335,
dsp3m2_22_m,1718098571.682847,0.319101572,4.663115261698402,
dsp3m2_22_m,1718098571.6909041,0.319101572,4.730410664002467,
dsp3m2_22_m,1718098571.6989608,0.319101572,1.736420797817804,
dsp3m2_22_m,1718098571.707017,0.3145720216184254,1.643063162704885,
dsp3m2_22_m,1718098571.715074,0.286089157525751,1.5501196822781247,
dsp3m2_22_m,1718098571.7231302,0.248398021,1.457671140653089,
dsp3m2_22_m,1718098571.7311869,0.314314687653648,1.3658151057329926,
dsp3m2_22_m,1718098571.739244,0.2164604627601201,1.274674482319834,
dsp3m2_22_m,1718098571.7473001,0.2561335980651377,1.1844078870163022,4.018082721174374
dsp3m2_22_m,1718098571.755357,0.2093475606369748,1.0952202904333783,
dsp3m2_22_m,1718098571.763414,0.2026127766158797,1.0073729385601735,
dsp3m2_22_m,1718098571.77147,0.2168555107437311,0.9211910953117608,
dsp3m2_22_m,1718098571.779527,0.2310982448715824,0.8370680436439694,
dsp3m2_22_m,1718098571.787584,0.2453409789994337,0.7554657713341305,
dsp3m2_22_m,1718098571.79564,0.259583713127285,0.676910297950181,
dsp3m2_22_m,1718098571.8036969,0.2350676952140575,0.6019824830321194,4.194837879259432
dsp3m2_22_m,1718098571.811753,0.1509635189503123,0.5313052918841056,
dsp3m2_22_m,1718098571.8198102,0.2413471949243717,0.46552941663424385,
dsp3m2_22_m,1718098571.8278668,0.1651150874917032,0.40531720156448414,
dsp3m2_22_m,1718098571.835923,0.1890850169141154,0.35132426865103294,
dsp3m2_22_m,1718098571.84398,0.1965328115467506,0.3041794586792351,
dsp3m2_22_m,1718098571.8520372,0.2098849153864895,0.2644634448433217,
dsp3m2_22_m,1718098571.8600929,0.2250321469382534,0.2326852584293736,4.371166594071328
dsp3m2_22_m,1718098571.86815,0.1774716428540772,0.20925826831161448,
dsp3m2_22_m,1718098571.876207,0.1205037466833071,0.19447679279107993,
dsp3m2_22_m,1718098571.8842628,0.2049574536442569,0.1884946115701418,
dsp3m2_22_m,1718098571.89232,0.1925334925811158,0.19130701461415672,
dsp3m2_22_m,1718098571.900377,0.2164806363705293,0.20273632742013753,
dsp3m2_22_m,1718098571.908433,0.2495072021748998,0.22242486444388035,
dsp3m2_22_m,1718098571.91649,0.2184080958959992,0.24983676618646208,4.5470070630993
dsp3m2_22_m,1718098571.924546,0.160007253,0.28427010583982293,
dsp3m2_22_m,1718098571.932603,0.160007253,0.3364629188478456,
dsp3m2_22_m,1718098571.94066,0.2419768223101431,0.3896175997557945,
dsp3m2_22_m,1718098571.948716,0.2216121910452304,0.44342688504728617,
dsp3m2_22_m,1718098571.956773,0.2012475597803178,0.49765960582536733,
dsp3m2_22_m,1718098571.96483,0.1808829285154052,0.5521686144233177,
dsp3m2_22_m,1718098571.972886,0.1605182972504926,0.6068634986009547,4.7223005479498354
dsp3m2_22_m,1718098571.9809432,0.19536075,0.6616875264353945,
dsp3m2_22_m,1718098571.9889998,0.2387323501168224,0.7166037134617245,
dsp3m2_22_m,1718098571.997056,0.2234209315813465,0.7715872888627319,
dsp3m2_22_m,1718098572.0051131,0.1915716704582777,0.8266217620866582,
dsp3m2_22_m,1718098572.01317,0.2121855288592408,0.8816968356962053,
dsp3m2_22_m,1718098572.021226,0.171100042974727,0.9368071119653795,
dsp3m2_22_m,1718098572.029283,0.1473405307745457,0.9919511067806998,4.896989798098632
dsp3m2_22_m,1718098572.037339,0.1670963953881735,1.0471303393317417,
dsp3m2_22_m,1718098572.0453959,0.2348317000003074,1.1023485025416746,
dsp3m2_22_m,1718098572.053453,0.2491805673405689,1.1576107168876915,
dsp3m2_22_m,1718098572.0615091,0.2635294346808304,1.2129228649767958,
dsp3m2_22_m,1718098572.069566,0.2778783020210918,1.2682910721774907,
dsp3m2_22_m,1718098572.0776231,0.2922271693613533,1.323721325729832,
dsp3m2_22_m,1718098572.085679,0.3065760367016148,1.379219244217579,5.0710179606591534
dsp3m2_22_m,1718098572.093736,0.3154824871625024,1.4347898803686072,
dsp3m2_22_m,1718098572.101793,0.3302752721087215,1.4904376095126142,
dsp3m2_22_m,1718098572.109849,0.266074121,1.5461661280674743,
dsp3m2_22_m,1718098572.1179059,0.3007414650998998,1.601978523874923,
dsp3m2_22_m,1718098572.125962,0.2607692212848559,1.6578774114308097,
dsp3m2_22_m,1718098572.1340191,0.266074121,1.7138651643659097,
dsp3m2_22_m,1718098572.142076,0.2987535097653105,1.7699441518440613,5.2443281819955185
dsp3m2_22_m,1718098572.150132,0.29464591533292,1.8261169485365958,
dsp3m2_22_m,1718098572.158189,0.3158635220683946,1.882386441014059,
dsp3m2_22_m,1718098572.166246,0.3823201891657279,1.9387557676428446,
dsp3m2_22_m,1718098572.1743019,0.4487768562630614,1.9952281446950735,
dsp3m2_22_m,1718098572.182359,0.5152335233603949,2.0518064010341397,
dsp3m2_22_m,1718098572.1904159,0.5816901904577283,2.108492169983866,
dsp3m2_22_m,1718098572.198472,0.6605792852706336,14.396291791413551,
dsp3m2_22_m,1718098572.2065291,0.8648304009785884,16.762715483453956,
dsp3m2_22_m,1718098572.214586,1.0422989723543772,19.347291831397282,
dsp3m2_22_m,1718098572.222642,1.2980183769853617,22.144304349853513,
dsp3m2_22_m,1718098572.230699,1.4745476833298363,25.145814592007266,
dsp3m2_22_m,1718098572.238755,1.7484058499177435,28.341969633529438,
dsp3m2_22_m,1718098572.2468119,1.980044035785676,31.721301959437515,1.6923984638682559
dsp3m2_22_m,1718098572.254869,2.211640545429409,35.271019147952074,
dsp3m2_22_m,1718098572.2629251,2.552055246812092,38.977296712757294,
dsp3m2_22_m,1718098572.2709818,3.209790223202861,42.825561424687336,
dsp3m2_22_m,1718098572.279039,5.184395090535245,46.800753840446625,
dsp3m2_22_m,1718098572.287095,7.242950070729858,50.887578099746065,
dsp3m2_22_m,1718098572.2951522,9.30150505092447,55.07073581614603,
dsp3m2_22_m,1718098572.303209,11.868229535081632,59.33512964682265,1.6137947565834319
dsp3m2_22_m,1718098572.311265,16.687110905745314,63.66603657910601,
dsp3m2_22_m,1718098572.319322,23.312411899607724,68.04924336577719,
dsp3m2_22_m,1718098572.327378,31.435793937205485,72.47112869808446,
dsp3m2_22_m,1718098572.335435,41.18747388673724,76.91866836764306,
dsp3m2_22_m,1718098572.343492,56.62075251362976,81.37935992757619,
dsp3m2_22_m,1718098572.351548,75.07375146122087,85.84109588420573,
dsp3m2_22_m,1718098572.359605,89.43487113317438,90.29200209293897,1.5182545533779908
dsp3m2_22_m,1718098572.3676622,103.5432427751386,94.72026245783796,
dsp3m2_22_m,1718098572.3757179,116.85677940812874,99.1139485139906,
dsp3m2_22_m,1718098572.383775,129.060922560995,103.46086885753083,
dsp3m2_22_m,1718098572.391832,140.01247556834363,107.74843535618085,
dsp3m2_22_m,1718098572.3998878,149.62220046693935,111.9635428473266,
dsp3m2_22_m,1718098572.407945,157.88983072514554,116.0924683530137,
dsp3m2_22_m,1718098572.416002,164.9123060353255,120.1208075934904,1.4394769623629884
dsp3m2_22_m,1718098572.425065,171.01940796686716,124.03346122113695,
dsp3m2_22_m,1718098572.4331222,175.2357147365339,126.54906847104603,
dsp3m2_22_m,1718098572.441178,178.58958615733172,128.85324931361356,
dsp3m2_22_m,1718098572.449235,180.4082358781704,131.04694509419593,
dsp3m2_22_m,1718098572.457292,181.14563998922625,133.19087321009988,
dsp3m2_22_m,1718098572.465348,181.8830441002821,135.31342197736325,
dsp3m2_22_m,1718098572.473405,182.620448211338,137.42462353832843,1.3938153791780405
dsp3m2_22_m,1718098572.481462,183.35789596610303,139.52566599266015,
dsp3m2_22_m,1718098572.4895182,184.0952564334497,141.61400888263037,
dsp3m2_22_m,1718098572.4975748,184.7190862903829,143.68583036925432,
dsp3m2_22_m,1718098572.505631,184.9892453535884,145.73709691711366,
dsp3m2_22_m,1718098572.513689,184.68482686037905,147.76398022005878,
dsp3m2_22_m,1718098572.521745,183.8567898751517,149.76298568579656,
dsp3m2_22_m,1718098572.529802,182.3951201998983,151.73096341682782,1.382166889903793
dsp3m2_22_m,1718098572.537858,180.5527486174821,153.66507746218412,
dsp3m2_22_m,1718098572.545915,179.37468520675057,155.5627669607079,
dsp3m2_22_m,1718098572.553971,176.95885030256818,157.4217119270296,
dsp3m2_22_m,1718098572.562028,174.52425615430204,159.23980691996982,
dsp3m2_22_m,1718098572.570085,172.14289005701963,161.01514303716615,
dsp3m2_22_m,1718098572.578142,169.76124205786124,162.7459978030013,
dsp3m2_22_m,1718098572.586198,167.37987596057883,164.43083111401654,1.3955090633362541
dsp3m2_22_m,1718098572.595262,164.7006100558619,166.06828587040368,
dsp3m2_22_m,1718098572.603318,162.16888417845644,167.65719234868624,
dsp3m2_22_m,1718098572.611375,159.45568113523046,169.19657578216257,
dsp3m2_22_m,1718098572.619432,156.73286078258496,170.6856665030964,
dsp3m2_22_m,1718098572.627488,154.0351658977989,172.12391133731668,
dsp3m2_22_m,1718098572.635545,151.48848888816326,173.5109851607018,
dsp3m2_22_m,1718098572.643602,149.32786814750253,174.84680169179205,1.421157846310652
dsp3m2_22_m,1718098572.651658,147.95905124171605,176.13152392617633,
dsp3m2_22_m,1718098572.6597152,145.67939072418196,177.36557425060622,
dsp3m2_22_m,1718098572.6677718,143.45763991784332,178.54964444814058,
dsp3m2_22_m,1718098572.675828,141.1699996835451,179.68470672972862,
dsp3m2_22_m,1718098572.683885,138.9108823827508,180.77202647401165,
dsp3m2_22_m,1718098572.691941,136.61466934172205,181.81317636416748,
dsp3m2_22_m,1718098572.699998,134.4912733124703,138.779764847271,
dsp3m2_22_m,1718098572.708055,132.40286637141398,137.27201795654432,
dsp3m2_22_m,1718098572.7161112,130.40635526934798,135.79126797080642,
dsp3m2_22_m,1718098572.7241678,128.62796226277368,134.34320759375143,
dsp3m2_22_m,1718098572.732225,127.0110495447635,132.933080957986,
dsp3m2_22_m,1718098572.740281,125.57576717615903,131.5656966295898,
dsp3m2_22_m,1718098572.748338,124.41725791842872,130.24540961296415,177.83490763287608
dsp3m2_22_m,1718098572.756395,123.52634166410056,128.97611404044633,
dsp3m2_22_m,1718098572.764451,122.63542540977242,127.76125892175335,
dsp3m2_22_m,1718098572.772508,121.74450915544428,126.60390016990186,
dsp3m2_22_m,1718098572.780565,120.85359290111612,125.5067862835915,
dsp3m2_22_m,1718098572.788621,119.96267664678798,124.47245001862066,
dsp3m2_22_m,1718098572.797685,118.97746059588684,123.50329607319104,
dsp3m2_22_m,1718098572.805742,118.18549132110388,122.60167463938478,173.68216479985213
dsp3m2_22_m,1718098572.813798,117.6362542604528,121.7699458290548,
dsp3m2_22_m,1718098572.821855,117.10443758564692,121.0105153104121,
dsp3m2_22_m,1718098572.829911,116.78111300697024,120.32582647727315,
dsp3m2_22_m,1718098572.8379679,116.42962102755142,119.7183204472399,
dsp3m2_22_m,1718098572.846025,116.27435898853447,119.1903750230978,
dsp3m2_22_m,1718098572.854081,116.09634171690706,118.74421516820642,
dsp3m2_22_m,1718098572.862138,115.86033309699974,118.38178783992888,167.6724454197146
dsp3m2_22_m,1718098572.870195,115.74575334934909,118.10462551308953,
dsp3m2_22_m,1718098572.878251,115.6311736016984,117.9137399727764,
dsp3m2_22_m,1718098572.8863082,115.51659385404773,117.80956815747132,
dsp3m2_22_m,1718098572.8943648,115.40201410639706,117.79198133477925,
dsp3m2_22_m,1718098572.902421,115.29502131704804,117.8603439468017,
dsp3m2_22_m,1718098572.910478,115.23035677205132,118.01359362394635,
dsp3m2_22_m,1718098572.9185338,115.10893117816828,118.25033102229764,161.18236482173887
dsp3m2_22_m,1718098572.926591,114.8499344642943,118.56890793284009,
dsp3m2_22_m,1718098572.934648,114.6961322296625,119.38957217920535,
dsp3m2_22_m,1718098572.9427042,114.48406444677292,120.26864409283031,
dsp3m2_22_m,1718098572.9507608,114.21876317633756,121.17839840669247,
dsp3m2_22_m,1718098572.958818,114.34177416169112,122.10221016548783,
dsp3m2_22_m,1718098572.9668741,114.77618390345138,123.03217120999355,
dsp3m2_22_m,1718098572.974931,115.60280470513209,123.96529435224703,155.47806022581807
dsp3m2_22_m,1718098572.982988,116.65974596378877,124.90097548625147,
dsp3m2_22_m,1718098572.991044,118.02443029457886,125.83963981155323,
dsp3m2_22_m,1718098572.999101,119.39178501875544,126.78209625589703,
dsp3m2_22_m,1718098573.007158,120.79732514544172,127.72925439063911,
dsp3m2_22_m,1718098573.016221,122.32376126528472,128.68201278609467,
dsp3m2_22_m,1718098573.024278,123.71573960988026,129.64122291779367,
dsp3m2_22_m,1718098573.032335,125.22212821094271,130.60768227760016,151.60464806716055
dsp3m2_22_m,1718098573.040391,128.35509037442475,131.58213805488523,
dsp3m2_22_m,1718098573.048448,130.66759099916348,132.5652925253103,
dsp3m2_22_m,1718098573.056504,133.18792523746532,133.5578068196655,
dsp3m2_22_m,1718098573.064561,135.89286962282802,134.56030318270052,
dsp3m2_22_m,1718098573.072618,138.8678579354285,135.57336440110285,
dsp3m2_22_m,1718098573.080674,142.04432569275812,136.59753040849313,
dsp3m2_22_m,1718098573.0887308,145.30403940079827,137.6332926605001,150.3119015211236
dsp3m2_22_m,1718098573.096788,148.60059129528838,138.68108720428543,
dsp3m2_22_m,1718098573.104844,151.82329607933457,139.74128771392571,
dsp3m2_22_m,1718098573.1129012,154.83776398640467,140.8141992098818,
dsp3m2_22_m,1718098573.1209579,157.7791593212406,141.90005270678617,
dsp3m2_22_m,1718098573.129014,160.48055067405738,142.99900174436073,
dsp3m2_22_m,1718098573.1370711,162.70132194941857,144.11112304730577,
dsp3m2_22_m,1718098573.145128,163.3493331185773,145.2364211730097,152.0188390293639
dsp3m2_22_m,1718098573.153184,163.99734428773607,146.37483446315278,
dsp3m2_22_m,1718098573.161241,165.96226793085827,147.52623963542334,
dsp3m2_22_m,1718098573.169297,168.52784299787004,148.690452285839,
dsp3m2_22_m,1718098573.177354,171.1315627655748,149.8672232001772,
dsp3m2_22_m,1718098573.185411,173.76253581584794,151.05623252200922,
dsp3m2_22_m,1718098573.193467,176.39350886612107,152.25708336060327,
dsp3m2_22_m,1718098573.201524,179.02448191639422,169.474508944366,
dsp3m2_22_m,1718098573.2095811,181.44110804841372,171.32611298493376,
dsp3m2_22_m,1718098573.217637,183.3929405232317,173.12997100478378,
dsp3m2_22_m,1718098573.225694,185.0703566995083,174.88252289218104,
dsp3m2_22_m,1718098573.233751,186.6690458783464,176.5805755660584,
dsp3m2_22_m,1718098573.2418072,188.27483848498312,178.2212845394335,
dsp3m2_22_m,1718098573.2498639,189.96048348596443,179.8021298524365,142.06680426663374
dsp3m2_22_m,1718098573.25792,190.96796185322825,181.32089333947638,
dsp3m2_22_m,1718098573.2659771,192.63983741903775,182.77564037683615,
dsp3m2_22_m,1718098573.274034,194.5309643033192,184.16470424687168,
dsp3m2_22_m,1718098573.28209,196.163845705299,185.48666974347717,
dsp3m2_22_m,1718098573.290147,197.76022174498232,186.74034573524625,
dsp3m2_22_m,1718098573.298204,199.35659778466564,187.92472424834423,
dsp3m2_22_m,1718098573.3062599,200.95297382434896,189.03893984198032,138.71671604384144
dsp3m2_22_m,1718098573.314317,202.29646843343767,190.08222330808294,
dsp3m2_22_m,1718098573.3223739,203.00602341438207,191.05385977991557,
dsp3m2_22_m,1718098573.33043,203.28816353848484,191.95315915948967,
dsp3m2_22_m,1718098573.3384871,203.2164686550856,192.77943427732845,
dsp3m2_22_m,1718098573.346544,202.39579267928448,193.5320099003666,
dsp3m2_22_m,1718098573.3546,202.18456499280043,194.21027273218087,
dsp3m2_22_m,1718098573.362657,201.704632529201,194.81376520715907,135.40407427919018
dsp3m2_22_m,1718098573.370713,201.2543082686148,195.3423110482599,
dsp3m2_22_m,1718098573.3787699,200.8039840080285,195.7961576896456,
dsp3m2_22_m,1718098573.386827,200.35365974744224,196.1761242534262,
dsp3m2_22_m,1718098573.3948832,199.97562998176485,196.4837399922179,
dsp3m2_22_m,1718098573.4029398,200.4238555380756,196.7213581581458,
dsp3m2_22_m,1718098573.410997,200.79404356780373,196.89220317435317,
dsp3m2_22_m,1718098573.419053,201.1135949829647,197.0003232749202,133.24145544077038
dsp3m2_22_m,1718098573.42711,201.314117432,197.05046115604884,
dsp3m2_22_m,1718098573.435167,201.33774896818556,196.86295727046252,
dsp3m2_22_m,1718098573.443223,201.21318381496255,196.66634994585894,
dsp3m2_22_m,1718098573.4512799,201.04057995535575,196.46521091914454,
dsp3m2_22_m,1718098573.459336,200.867976095749,196.26177228637542,
dsp3m2_22_m,1718098573.467393,200.6953722361422,196.0567544677987,
dsp3m2_22_m,1718098573.47545,200.5227683765354,195.8501722318939,132.6533039005445
dsp3m2_22_m,1718098573.483506,200.3501645169286,195.6417884938339,
dsp3m2_22_m,1718098573.491563,200.1775606573218,195.43131991125685,
dsp3m2_22_m,1718098573.4996202,199.952001403474,195.21851427322832,
dsp3m2_22_m,1718098573.507676,199.18875156076328,195.0031706637966,
dsp3m2_22_m,1718098573.515733,198.4623083049649,194.78513758904157,
dsp3m2_22_m,1718098573.5237901,197.79937474819937,194.5643052056741,
dsp3m2_22_m,1718098573.5318458,197.26114411131772,194.34059736852998,133.4274035896881
dsp3m2_22_m,1718098573.539903,196.755574969762,194.11396497159794,
dsp3m2_22_m,1718098573.54796,196.1914148282292,193.88438078073753,
dsp3m2_22_m,1718098573.5560162,195.79522894242456,193.65183546933105,
dsp3m2_22_m,1718098573.5640728,195.32838013324013,193.41633444160144,
dsp3m2_22_m,1718098573.572129,194.8404769074169,193.1778951881746,
dsp3m2_22_m,1718098573.5801861,194.35257368159367,192.93654546105236,
dsp3m2_22_m,1718098573.588243,193.86467045577044,192.6923222099653,134.96177572967645
dsp3m2_22_m,1718098573.596299,193.33981579019016,192.44527106765398,
dsp3m2_22_m,1718098573.604356,192.8512763242061,192.19544638661733,
dsp3m2_22_m,1718098573.612413,192.3823776381292,191.94291130418438,
dsp3m2_22_m,1718098573.620469,192.0215731890409,191.6877373577043,
dsp3m2_22_m,1718098573.628526,191.51692858946916,191.43000376333086,
dsp3m2_22_m,1718098573.6365829,190.90859751688672,191.16979641949882,
dsp3m2_22_m,1718098573.644639,190.6123893190102,190.9072068782208,136.57134586869088
dsp3m2_22_m,1718098573.6526961,190.11979433015537,190.6423313036134,
dsp3m2_22_m,1718098573.660753,189.5053521014925,190.37526927365653,
dsp3m2_22_m,1718098573.668809,188.942320408904,190.10612296633667,
dsp3m2_22_m,1718098573.676866,188.3792887163155,189.83499666217335,
dsp3m2_22_m,1718098573.6849222,187.816257023727,189.5619961458774,
dsp3m2_22_m,1718098573.6929789,187.25322533113848,189.28722817144396,
dsp3m2_22_m,1718098573.701036,186.7333914778052,185.95174843018478,
dsp3m2_22_m,1718098573.7090921,186.3306339177818,185.5953106932166,
dsp3m2_22_m,1718098573.717149,186.0161932120369,185.24743917090117,
dsp3m2_22_m,1718098573.725206,185.55528317209965,184.90774148412456,
dsp3m2_22_m,1718098573.733262,185.04774141578343,184.575769017829,
dsp3m2_22_m,1718098573.741319,184.45720097673487,184.2510616695779,
dsp3m2_22_m,1718098573.749376,184.08611627032843,183.9331892531481,186.7416608474085
dsp3m2_22_m,1718098573.757432,183.3987109836147,183.62178208799983,
dsp3m2_22_m,1718098573.7654889,182.8515486471783,183.31654976457736,
dsp3m2_22_m,1718098573.773545,182.32995824103511,183.01729630094692,
dsp3m2_22_m,1718098573.7816021,181.80836783489192,182.72393646961334,
dsp3m2_22_m,1718098573.7896588,181.28677742874876,182.43650768241716,
dsp3m2_22_m,1718098573.797715,180.76518702260552,182.15516485606733,
dsp3m2_22_m,1718098573.805772,180.3019264534753,181.88015584607572,185.7859363890434
dsp3m2_22_m,1718098573.8138292,179.94696202735437,181.61178860621303,
dsp3m2_22_m,1718098573.8218849,179.59019719901076,181.35039168183152,
dsp3m2_22_m,1718098573.829942,179.40185660077188,181.0962779245214,
dsp3m2_22_m,1718098573.837999,179.47980154649477,180.8497175185091,
dsp3m2_22_m,1718098573.846055,179.6057271543849,180.61091679550245,
dsp3m2_22_m,1718098573.854112,179.7981030592563,180.37999403756362,
dsp3m2_22_m,1718098573.862169,179.809997559,180.15695280934432,185.5035598178307
dsp3m2_22_m,1718098573.870225,179.809997559,179.941655128904,
dsp3m2_22_m,1718098573.878282,179.809997559,179.73378766123022,
dsp3m2_22_m,1718098573.886338,179.809997559,179.53282712421782,
dsp3m2_22_m,1718098573.8943949,179.809997559,179.33802041769925,
dsp3m2_22_m,1718098573.902452,179.826293945,179.14838058334345,
dsp3m2_22_m,1718098573.910508,179.79528022203976,178.9626960111074,
dsp3m2_22_m,1718098573.918565,179.82153914879868,178.77955433372,185.7376204842998
dsp3m2_22_m,1718098573.926622,179.7826022215699,178.59738301344896,
dsp3m2_22_m,1718098573.934678,179.83921231507946,178.37896523303547,
dsp3m2_22_m,1718098573.9427352,179.7829416375427,178.15216181598248,
dsp3m2_22_m,1718098573.9507918,179.7025376539103,177.9203516434437,
dsp3m2_22_m,1718098573.958848,179.62213367027786,177.68571169313142,
dsp3m2_22_m,1718098573.966905,179.54172968664545,177.4493886769503,
dsp3m2_22_m,1718098573.9749608,179.461325703013,177.21191755052584,186.30053234551454
dsp3m2_22_m,1718098573.983018,179.38092171938055,176.9735216390223,
dsp3m2_22_m,1718098573.991075,179.30051773574812,176.7342795444501,
dsp3m2_22_m,1718098573.999131,179.22011375211568,176.49420745029903,
dsp3m2_22_m,1718098574.007188,178.92655209402687,176.25329649157393,
dsp3m2_22_m,1718098574.015245,178.53249898948638,176.0115280807428,
dsp3m2_22_m,1718098574.0233011,178.2384531495409,175.76887928216183,
dsp3m2_22_m,1718098574.031358,177.95753590029892,175.5253241969587,187.0163775387391
dsp3m2_22_m,1718098574.0394151,177.7081205224304,175.28083391075324,
dsp3m2_22_m,1718098574.047471,177.45353817630323,175.03537590764262,
dsp3m2_22_m,1718098574.055528,177.2888870053508,174.78891348006397,
dsp3m2_22_m,1718098574.063585,176.9301887841715,174.54140563453353,
dsp3m2_22_m,1718098574.0716412,176.66413556350167,174.2928076161609,
dsp3m2_22_m,1718098574.0796978,176.31704708980882,174.04307209173484,
dsp3m2_22_m,1718098574.087754,176.18232097964182,173.7921504472847,187.74623423772078
dsp3m2_22_m,1718098574.0958111,176.08370891234364,173.53999430140007,
dsp3m2_22_m,1718098574.103868,175.98509684504543,173.28655685526948,
dsp3m2_22_m,1718098574.111924,175.93404702014652,173.03179387086035,
dsp3m2_22_m,1718098574.119981,175.88224595149856,172.77566461169562,
dsp3m2_22_m,1718098574.128038,175.67833302615205,172.51813301648855,
dsp3m2_22_m,1718098574.1371012,175.56911576846218,172.25916889759293,
dsp3m2_22_m,1718098574.1451578,175.39328777012616,171.99874896672907,188.39829389861796
dsp3m2_22_m,1718098574.153214,175.2549898081149,171.73685807486987,
dsp3m2_22_m,1718098574.161271,175.1618226826737,171.47349075241522,
dsp3m2_22_m,1718098574.1693282,174.93539937357852,171.20865244919295,
dsp3m2_22_m,1718098574.177384,174.74537834969925,170.9423602931553,
dsp3m2_22_m,1718098574.185441,174.55535732581995,170.67464363361938,
dsp3m2_22_m,1718098574.1934981,174.36533630194066,170.4055441532063,
dsp3m2_22_m,1718098574.2015538,174.1753152780614,170.90308919018517,
dsp3m2_22_m,1718098574.209611,173.9852942541821,170.78924268745618,
dsp3m2_22_m,1718098574.217668,173.6637346275584,170.67580128661095,
dsp3m2_22_m,1718098574.225724,173.38769738223837,170.5627201432593,
dsp3m2_22_m,1718098574.233781,173.22626809058178,170.45015677889057,
dsp3m2_22_m,1718098574.241837,173.06704482260176,170.33846506198478,
dsp3m2_22_m,1718098574.249894,173.05205450222914,170.22817670039157,169.44794846179371
dsp3m2_22_m,1718098574.257951,173.2103734255093,170.1199697338488,
dsp3m2_22_m,1718098574.266007,173.77513834821022,170.01462863112494,
dsp3m2_22_m,1718098574.2740638,174.131790884993,169.91300132870202,
dsp3m2_22_m,1718098574.282121,174.50283939186627,169.81595450443504,
dsp3m2_22_m,1718098574.290177,174.74504868689428,169.7243280161279,
dsp3m2_22_m,1718098574.2982342,174.95276811002546,169.6388893090359,
dsp3m2_22_m,1718098574.3062909,174.998031616,169.56029228569002,168.3505077033329
dsp3m2_22_m,1718098574.314347,175.01968041261892,169.48904123444197,
dsp3m2_22_m,1718098574.3224041,174.8382132348125,169.4254625958427,
dsp3m2_22_m,1718098574.330461,174.622350879605,169.36969239641328,
dsp3m2_22_m,1718098574.338517,174.3563368294181,169.32167309069067,
dsp3m2_22_m,1718098574.346574,174.04275354645668,169.2811508822398,
dsp3m2_22_m,1718098574.35463,173.7301505058809,169.24767257517615,
dsp3m2_22_m,1718098574.3626869,173.41754746530515,169.2205928042713,167.34917597575935
dsp3m2_22_m,1718098574.370744,173.10494442472938,169.19908762736696,
dsp3m2_22_m,1718098574.3788002,172.79234138415362,169.18218044621636,
dsp3m2_22_m,1718098574.386857,172.47973834357788,169.16878864983923,
dsp3m2_22_m,1718098574.3949142,172.1671353030021,169.1577878821533,
dsp3m2_22_m,1718098574.40297,171.86824116658124,169.14808417246093,
dsp3m2_22_m,1718098574.411027,171.60675476532097,169.13869760526273,
dsp3m2_22_m,1718098574.419084,171.40519489109928,169.12886095434976,166.4346935296824
dsp3m2_22_m,1718098574.42714,171.18217602693457,169.11812529630086,
dsp3m2_22_m,1718098574.4351969,170.90620967715887,169.1263291543362,
dsp3m2_22_m,1718098574.443253,170.7486842964374,169.15724050601645,
dsp3m2_22_m,1718098574.4513102,170.63225271265074,169.20172170456672,
dsp3m2_22_m,1718098574.4593668,170.51582112886408,169.25326366186255,
dsp3m2_22_m,1718098574.467423,170.3993895450774,169.30807493542582,
dsp3m2_22_m,1718098574.47548,170.28295796129075,169.36416836625114,165.59868260988694
dsp3m2_22_m,1718098574.483537,170.16652637750408,169.42059061720647,
dsp3m2_22_m,1718098574.491593,170.05009479371742,169.47694669803542,
dsp3m2_22_m,1718098574.49965,169.93366320993076,169.53313800793293,
dsp3m2_22_m,1718098574.5077069,169.8235064411272,169.58922471174668,
dsp3m2_22_m,1718098574.515763,169.73444378922045,169.6453541527979,
